"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"13235","Bob Mann","Bob","Mann","New Bern","NC","USA","4/8/1924","Michigan",NA,NA,NA,NA,"E","11-May",172,"10/21/2006","Detroit","MI",NA,2009,2009,0,35.108493,-77.0441143
"13236","Charles Mann","Charles","Mann","Sacramento","CA","USA","4/12/1961","Nevada-Reno","Washington Redskins","3rd","84th",1983,"DE","6-Jun",268,NA,NA,NA,NA,2009,2009,0,38.5815719,-121.4943996
"13237","Dave Mann","Dave","Mann","Berkeley","CA","USA","6/2/1932","Oregon St.","Chicago Cardinals","7th","74th",1954,"HB-E","1-Jun",190,"5/22/2012","Toronto","Canada",NA,2009,2009,0,37.8715926,-122.272747
"13238","Errol Mann","Errol","Mann","Breckenridge","MN","USA","6/27/1941","North Dakota",NA,NA,NA,NA,"K","Jun-00",200,"4/11/2013","Missoula","MT","USA",2009,2009,0,39.4816537,-106.0383518
"13239","Maurice Mann","Maurice","Mann","Monterey","CA","USA","9/14/1982","Nevada-Reno","Cincinnati Bengals","5th","149th",2004,"WR","1-Jun",190,NA,NA,NA,NA,2009,2009,0,36.6002378,-121.8946761
"13240","Patrick Mannelly","Patrick","Mannelly","Atlanta","GA","USA","4/18/1975","Duke","Chicago Bears","6th","189th",1998,"T","5-Jun",265,NA,NA,NA,NA,2009,2009,0,33.7489954,-84.3879824
"13241","Aaron Manning","Aaron","Manning","Jersey City","NJ","USA","8/26/1961","Iowa St.",NA,NA,NA,NA,"DB","10-May",178,NA,NA,NA,NA,2009,2009,0,40.7177545,-74.0431435
"13242","Archie Manning","Archie","Manning","Cleveland","MS","USA","5/19/1949","Mississippi","New Orleans Saints","1st","2nd",1971,"QB","3-Jun",212,NA,NA,NA,NA,2009,2009,0,41.49932,-81.6943605
"13243","Brian Manning","Brian","Manning","Kansas City","KS","USA","4/22/1975","Stanford","Miami Dolphins","6th","170th",1997,"WR","11-May",188,NA,NA,NA,NA,2009,2009,0,39.0997265,-94.5785667
"13244","Danieal Manning","Danieal","Manning","Corsicana","TX","USA","8/9/1982","Abilene Christian","Chicago Bears","2nd","42nd",2006,"DB","Jun-00",205,NA,NA,NA,NA,2009,2009,0,32.0954304,-96.4688727
"13245","Eli Manning","Eli","Manning","New Orleans","LA","USA","1/3/1981","Mississippi","San Diego Chargers","1st","1st",2004,"QB","4-Jun",218,NA,NA,NA,NA,2009,2009,0,29.9510658,-90.0715323
"13246","Jim Manning","Jim","Manning","Holyoke","MA","USA","11/20/1900","Fordham",NA,NA,NA,NA,"TB-HB","11-May",195,"8/5/1973","Springfield","MA",NA,2009,2009,0,42.2042586,-72.6162009
"13247","Pete Manning","Pete","Manning","Hudson","MA","USA","8/11/1937","Wake Forest","Chicago Bears","8th","93rd",1960,"DB","3-Jun",208,NA,NA,NA,NA,2009,2009,0,41.240056,-81.440667
"13248","Peyton Manning","Peyton","Manning","New Orleans","LA","USA","3/24/1976","Tennessee","Indianapolis Colts","1st","1st",1998,"QB","5-Jun",230,NA,NA,NA,NA,2009,2009,0,29.9510658,-90.0715323
"13249","Ricky Manning","Ricky","Manning","Fresno","CA","USA","11/18/1980","UCLA","Carolina Panthers","3rd","82nd",2003,"DB","9-May",185,NA,NA,NA,NA,2009,2009,0,36.7377981,-119.7871247
"13250","Rosie Manning","Rosie","Manning","Wichita Falls","TX","USA","5/31/1950","NE State (OK)","Atlanta Falcons","2nd","42nd",1972,"DT","5-Jun",256,NA,NA,NA,NA,2009,2009,0,33.9137085,-98.4933873
"13251","Roy Manning","Roy","Manning","Saginaw","MI","USA","12/4/1981","Michigan",NA,NA,NA,NA,"LB","2-Jun",245,NA,NA,NA,NA,2009,2009,0,43.4194699,-83.9508068
"13253","Wade Manning","Wade","Manning","Meadville","PA","USA","7/25/1955","Ohio St.",NA,NA,NA,NA,"WR-DB","11-May",190,NA,NA,NA,NA,2009,2009,0,41.6414438,-80.1514484
"13254","Mario Manningham","Mario","Manningham","Warren","OH","USA","5/25/1986","Michigan","New York Giants","3rd","95th",2008,"WR","Jun-00",185,NA,NA,NA,NA,2009,2009,0,37.09024,-95.712891
"13256","Brison Manor","Brison","Manor","Bridgeton","NJ","USA","8/10/1952","Arkansas","New York Jets","15th","380th",1975,"DE","4-Jun",247,NA,NA,NA,NA,2009,2009,0,39.427337,-75.2340768
"13257","Sam Manos","Sam","Manos","New Castle","PA","USA","10/2/1962","Marshall",NA,NA,NA,NA,"C","3-Jun",265,NA,NA,NA,NA,2009,2009,0,39.928935,-85.3702476
"13258","Don Manoukian","Don","Manoukian","Merced","CA","USA","6/9/1934","Stanford",NA,NA,NA,NA,"G","9-May",242,NA,NA,NA,NA,2009,2009,0,37.3021632,-120.4829677
"13260","Ray Mansfield","Ray","Mansfield","Bakersfield","CA","USA","1/21/1941","Washington","Philadelphia Eagles","2nd","18th",1963,"C-DT-LB","3-Jun",250,"11/3/1996","Grand Canyon National Park","AZ",NA,2009,2009,0,35.3732921,-119.0187125
"13261","Von Mansfield","Von","Mansfield","Anderson","IN","USA","7/12/1960","Wisconsin","Atlanta Falcons","5th","122nd",1982,"DB","11-May",185,NA,NA,NA,NA,2009,2009,0,37.09024,-95.712891
"13262","Eggs Manske","Eggs","Manske","Nekoosa","WI","USA","7/4/1912","Northwestern",NA,NA,NA,NA,"E","Jun-00",185,"1/27/2002","Los Angeles","CA",NA,2009,2009,0,44.3124644,-89.9042937
"13264","Tilly Manton","Tilly","Manton","Ryan","OK","USA","8/24/1909","LSU",NA,NA,NA,NA,"B","11-May",188,"2/15/1991","Houston","TX",NA,2009,2009,0,37.09024,-95.712891
"13265","Dan Manucci","Dan","Manucci","Erie","PA","USA","9/3/1957","Kansas St.","Buffalo Bills","5th","116th",1979,"QB","2-Jun",196,NA,NA,NA,NA,2009,2009,0,42.1292241,-80.085059
"13267","Lionel Manuel","Lionel","Manuel","Rancho Cucamonga","CA","USA","4/13/1962","Pacific","New York Giants","7th","171st",1984,"WR","11-May",178,NA,NA,NA,NA,2009,2009,0,34.1063989,-117.5931084
"13268","Marquand Manuel","Marquand","Manuel","Miami","FL","USA","7/11/1979","Florida","Cincinnati Bengals","6th","181st",2002,"DB","Jun-00",209,NA,NA,NA,NA,2009,2009,0,25.7616798,-80.1917902
"13269","Rod Manuel","Rod","Manuel","Fort Worth","TX","USA","10/8/1974","Oklahoma","Pittsburgh Steelers","6th","199th",1997,"DE","5-Jun",290,NA,NA,NA,NA,2009,2009,0,32.7554883,-97.3307658
"13270","Sean Manuel","Sean","Manuel","Los Gatos","CA","USA","12/1/1973","New Mexico St.","San Francisco 49ers","7th","239th",1996,"TE","2-Jun",245,NA,NA,NA,NA,2009,2009,0,37.2358078,-121.9623751
"13271","Frank Manumaleuga","Frank","Manumaleuga","Salelavalu",NA,"Western Samoa","5/9/1956","UCLA","Kansas City Chiefs","4th","85th",1979,"LB","2-Jun",245,NA,NA,NA,NA,2009,2009,0,-13.7187474,-172.20127
"13272","Brandon Manumaleuna","Brandon","Manumaleuna","Torrance","CA","USA","1/4/1980","Arizona","St. Louis Rams","4th","129th",2001,"TE","2-Jun",288,NA,NA,NA,NA,2009,2009,0,33.8358492,-118.3406288
"13273","Greg Manusky","Greg","Manusky","Wilkes-Barre","PA","USA","8/12/1966","Colgate",NA,NA,NA,NA,"LB","1-Jun",238,NA,NA,NA,NA,2009,2009,0,41.2459149,-75.8813075
"13274","Vince Manuwai","Vince","Manuwai","Honolulu","HI","USA","7/12/1980","Hawaii","Jacksonville Jaguars","3rd","72nd",2003,"G","2-Jun",312,NA,NA,NA,NA,2009,2009,0,21.3069444,-157.8583333
"13275","Bap Manzini","Bap","Manzini","Treveskyn","PA","USA","8/27/1920","St. Vincent","Phi/Pit Eagles/Steelers","21st","192nd",1943,"C","11-May",195,"5/9/2008","Belle Vernon","PA",NA,2009,2009,0,40.3486806,-80.1547791
"13276","Joseph Manzo","Joseph","Manzo","Medford","MA","USA","2/3/1917","Boston Col.","Detroit Lions","8th","65th",1941,"T","1-Jun",220,"10/15/2006","Medford","MA",NA,2009,2009,0,42.3265152,-122.8755949
"13277","Howard Maple","Howard","Maple","Adrian","MO","USA","7/20/1903","Oregon St.",NA,NA,NA,NA,"B","7-May",175,"11/9/1970","Portland","OR",NA,1930,1930,0,41.8975471,-84.0371659
"13278","Bobby Maples","Bobby","Maples","Mount Vernon","TX","USA","12/28/1942","Baylor","Houston Oilers","4th","26th",1965,"C-LB","3-Jun",250,"2/16/1991","Sugar Land","TX",NA,1930,1930,0,38.707982,-77.0861753
"13279","Butch Maples","Butch","Maples","Mount Vernon","TX","USA","1/28/1941","Baylor","Denver Broncos","13th","101st",1963,"LB","4-Jun",225,NA,NA,NA,NA,1930,1930,0,38.707982,-77.0861753
"13280","Tal Maples","Tal","Maples","Knoxville","TN","USA","12/3/1910","Tennessee",NA,NA,NA,NA,"C","Jun-00",195,"4/19/1975","Pompano Beach","FL",NA,1930,1930,0,35.9606384,-83.9207392
"13282","Chris Maragos","Chris","Maragos","Racine","WI","USA","1/6/1987","Wisconsin",NA,NA,NA,NA,"DB","10-May",200,NA,NA,NA,NA,2010,2013,3,42.761082,-87.6186379
"13283","Gary Marangi","Gary","Marangi","Rockville Centre","NY","USA","7/29/1952","Boston Col.","Buffalo Bills","3rd","70th",1974,"QB","1-Jun",201,NA,NA,NA,NA,2010,2013,3,40.6587138,-73.6412406
"13284","Joe Maras","Joe","Maras","Hibbing","MN","USA","1/19/1916","Duquesne","Cleveland Rams","10th","81st",1938,"C","1-Jun",203,"9/17/1990","Schenectady","NY",NA,2010,2013,3,47.4271546,-92.9376887
"13285","Gino Marchetti","Gino","Marchetti","Smithers","WV","USA","1/2/1927","San Francisco","Dallas Texans","2nd","14th",1952,"DE-T-DT","4-Jun",244,NA,NA,NA,NA,2010,2013,3,38.1812169,-81.3070558
"13286","Basilio Marchi","Basilio","Marchi","Middleport","OH","USA","7/14/1909","NYU",NA,NA,NA,NA,"G-C","2-Jun",220,"10/20/1997",NA,NA,NA,2010,2013,3,43.2125581,-78.4764143
"13287","Ted Marchibroda","Ted","Marchibroda","Franklin","PA","USA","3/15/1931","St. Bonaventure","Pittsburgh Steelers","1st","5th",1953,"QB","10-May",178,NA,NA,NA,NA,2010,2013,3,37.09024,-95.712891
"13288","Ken Marchiol","Ken","Marchiol","Las Vegas","NV","USA","8/27/1965","Adams St.",NA,NA,NA,NA,"LB","2-Jun",248,NA,NA,NA,NA,2010,2013,3,36.1699412,-115.1398296
"13289","Frank Marchlewski","Frank","Marchlewski","New Kensington","PA","USA","10/14/1943","Minnesota","Los Angeles Rams","5th","60th",1965,"C","2-Jun",240,NA,NA,NA,NA,2010,2013,3,40.5697892,-79.7647705
"13290","Ron Marciniak","Ron","Marciniak","Pittsburgh","PA","USA","7/16/1932","Kansas St.","Washington Redskins","7th","80th",1955,"G","1-Jun",218,NA,NA,NA,NA,2010,2013,3,40.4406248,-79.9958864
"13291","Chester Marcol","Chester","Marcol","Opole",NA,"Poland","10/24/1949","Hillsdale","Green Bay Packers","2nd","34th",1972,"K","Jun-00",190,NA,NA,NA,NA,2010,2013,3,50.6751067,17.9212976
"13292","Hugo Marcolini","Hugo","Marcolini","Brooklyn","NY","USA","4/7/1923","St. Bonaventure","Boston Yanks","16th","137th",1947,"B","Jun-00",204,"9/22/1963","Saddle River","NJ",NA,2010,2013,3,40.6781784,-73.9441579
"13293","Joe Marconi","Joe","Marconi","Fredericktown","PA","USA","2/6/1934","West Virginia","Los Angeles Rams","1st","6th",1956,"FB","2-Jun",225,"8/22/1992","Chicago","IL",NA,2010,2013,3,40.4811721,-82.5407213
"13294","Ed Marcontell","Ed","Marcontell","Liberty","TX","USA","7/10/1945","Lamar","St. Louis Cardinals","11th","279th",1967,"G","Jun-00",240,NA,NA,NA,NA,2010,2013,3,37.09024,-95.712891
"13295","Pete Marcus","Pete","Marcus","Rillton","PA","USA","12/17/1917","Kentucky",NA,NA,NA,NA,"E","2-Jun",200,"4/20/1997","Elyria","OH",NA,2010,2013,3,40.2891033,-79.7311118
"13296","Greg Marderian","Greg","Marderian","Burbank","CA","USA","1/15/1952","USC",NA,NA,NA,NA,"DT","4-Jun",250,NA,NA,NA,NA,2010,2013,3,34.1808392,-118.3089661
"13297","Olindo Mare","Olindo","Mare","Hollywood","FL","USA","6/6/1973","MacMurray",NA,NA,NA,NA,"K","10-May",190,NA,NA,NA,NA,2010,2013,3,34.0928092,-118.3286614
"13299","Andy Marefos","Andy","Marefos","San Francisco","CA","USA","7/16/1917","St. Mary's (CA)","New York Giants","12th","107th",1941,"FB-HB","Jun-00",223,"2/18/1996","Sutter County","CA",NA,2010,2013,3,37.7749295,-122.4194155
"13300","Jodie Marek","Jodie","Marek","Temple","TX","USA","3/7/1916","Texas Tech",NA,NA,NA,NA,"FB","11-May",182,"11/19/1986","Temple","TX",NA,2010,2013,3,37.0421218,-95.6273972
"13301","Ray Marelli","Ray","Marelli","Rockford","IL","USA","1/23/1901","Notre Dame",NA,NA,NA,NA,"G","10-May",190,"12/1/1976","Rockford","IL",NA,2010,2013,3,42.2711311,-89.0939952
"13302","Bob Margarita","Bob","Margarita","Boston","MA","USA","11/3/1920","Brown","Chicago Bears","21st","216th",1944,"HB","11-May",178,"7/28/2008","Stoneham","MA",NA,2010,2013,3,42.3600825,-71.0588801
"13303","Ken Margerum","Ken","Margerum","Fountain Valley","CA","USA","10/5/1958","Stanford","Chicago Bears","3rd","67th",1981,"WR","Jun-00",175,NA,NA,NA,NA,2010,2013,3,33.7090212,-117.9544069
"13304","Joe Margucci","Joe","Margucci","Brooklyn","NY","USA","9/5/1921","USC",NA,NA,NA,NA,"HB-QB","10-May",182,"4/27/1996","Encino","CA",NA,2010,2013,3,40.6781784,-73.9441579
"13305","Marc Mariani","Marc","Mariani","Havre","MT","USA","5/2/1987","Montana","Tennessee Titans","7th","222nd",2010,"WR","1-Jun",190,NA,NA,NA,NA,2010,2013,3,48.549999,-109.6840887
"13306","Ed Marinaro","Ed","Marinaro","New York","NY","USA","3/31/1950","Cornell","Minnesota Vikings","2nd","50th",1972,"RB","2-Jun",212,NA,NA,NA,NA,2010,2013,3,40.7127753,-74.0059728
"13307","Dan Marino","Dan","Marino","Pittsburgh","PA","USA","9/15/1961","Pittsburgh","Miami Dolphins","1st","27th",1983,"QB","4-Jun",224,NA,NA,NA,NA,2010,2013,3,40.4406248,-79.9958864
"13308","Vic Marino","Vic","Marino","Columbus","OH","USA","10/2/1918","Ohio St.",NA,NA,NA,NA,"G","8-May",205,"1/7/2006","Worthington","OH",NA,2010,2013,3,39.9611755,-82.9987942
"13309","Marv Marinovich","Marv","Marinovich","Watsonville","CA","USA","8/6/1939","USC","Los Angeles Rams","12th","156th",1962,"G","3-Jun",250,NA,NA,NA,NA,2010,2013,3,36.910231,-121.7568946
"13310","Todd Marinovich","Todd","Marinovich","San Leandro","CA","USA","7/4/1969","USC","Los Angeles Raiders","1st","24th",1991,"QB","4-Jun",215,NA,NA,NA,NA,2010,2013,3,37.7249296,-122.1560768
"13311","Brock Marion","Brock","Marion","Bakersfield","CA","USA","6/11/1970","Nevada-Reno","Dallas Cowboys","7th","196th",1993,"DB","11-May",200,NA,NA,NA,NA,2010,2013,3,35.3732921,-119.0187125
"13313","Frank Marion","Frank","Marion","Mount Brook","FL","USA","3/16/1951","Florida A&M",NA,NA,NA,NA,"LB","3-Jun",227,NA,NA,NA,NA,2010,2013,3,33.5009384,-86.7522107
"13314","Fred Marion","Fred","Marion","Gainesville","FL","USA","1/2/1959","Miami (FL)","New England Patriots","5th","112th",1982,"DB","2-Jun",192,NA,NA,NA,NA,2010,2013,3,29.6516344,-82.3248262
"13315","Jerry Marion","Jerry","Marion","Bakersfield","CA","USA","8/7/1944","Wyoming","Pittsburgh Steelers","10th","143rd",1966,"WR","10-May",175,NA,NA,NA,NA,2010,2013,3,35.3732921,-119.0187125
"13316","Greg Mark","Greg","Mark","Cherry Hill","NJ","USA","7/7/1967","Miami (FL)","New York Giants","3rd","79th",1990,"DE-LB","3-Jun",252,NA,NA,NA,NA,2010,2013,3,39.926813,-75.0246312
"13317","Lou Mark","Lou","Mark","New York","NY","USA","12/21/1914","North Carolina St.","Brooklyn Dodgers","12th","103rd",1938,"C-E","1-Jun",210,"10/24/1961",NA,NA,NA,2010,2013,3,40.7127753,-74.0059728
"13318","Cliff Marker","Cliff","Marker","Tacoma","WA","USA","6/13/1903","Washington St.",NA,NA,NA,NA,"E-B","10-May",190,"7/17/1972","Tacoma","WA",NA,2010,2013,3,47.2528768,-122.4442906
"13319","Harry Marker","Harry","Marker","Ligonier","PA","USA","9/17/1910","West Virginia",NA,NA,NA,NA,"B","6-May",155,"4/19/1989","Patrick AFB","FL",NA,2010,2013,3,40.2431278,-79.2375325
"13320","Dale Markham","Dale","Markham","Whitewater","WI","USA","7/24/1957","North Dakota","Kansas City Chiefs","11th","287th",1980,"T-DE","8-Jun",280,NA,NA,NA,NA,2010,2013,3,42.8336205,-88.7323272
"13321","Jeff Markland","Jeff","Markland","Los Angeles","CA","USA","11/16/1965","Illinois",NA,NA,NA,NA,"TE","3-Jun",245,NA,NA,NA,NA,2010,2013,3,34.0522342,-118.2436849
"13322","Steve Marko","Steve","Marko","Philadelphia","PA","USA","5/26/1924","none",NA,NA,NA,NA,"HB","Jun-00",200,"5/11/1985","Cherry Hill","NJ",NA,2010,2013,3,39.9525839,-75.1652215
"13323","Vic Markov","Vic","Markov","Chicago","IL","USA","12/18/1915","Washington","Cleveland Rams","4th","26th",1938,"T","Jun-00",215,"12/11/1998","Seattle","WA",NA,2010,2013,3,41.8781136,-87.6297982
"13324","Mark Markovich","Mark","Markovich","Latrobe","PA","USA","11/7/1952","Penn St.","San Diego Chargers","2nd","43rd",1974,"C-G","5-Jun",256,NA,NA,NA,NA,2010,2013,3,40.3211808,-79.3794811
"13325","Larry Marks","Larry","Marks","Wabash","IN","USA","12/20/1902","Indiana",NA,NA,NA,NA,"B","11-May",185,"1/19/1974","Kalamazoo","MI",NA,2010,2013,3,40.797821,-85.8205411
"13326","SenDerrick Marks","SenDerrick","Marks","Mobile","AL","USA","2/23/1987","Auburn","Tennessee Titans","2nd","62nd",2009,"DT","1-Jun",300,NA,NA,NA,NA,2010,2013,3,37.047544,-95.638411
"13327","Seth Marler","Seth","Marler","Atlanta","GA","USA","3/27/1981","Tulane",NA,NA,NA,NA,"K","1-Jun",200,NA,NA,NA,NA,2010,2013,3,33.7489954,-84.3879824
"13328","Sal Marone","Sal","Marone","Highland Falls","NJ","USA","8/10/1917","Manhattan",NA,NA,NA,NA,"G","10-May",195,"1/12/1975","Walden","NY",NA,2010,2013,3,41.3692605,-73.9662504
"13329","Laurence Maroney","Laurence","Maroney","St. Louis","MO","USA","2/5/1985","Minnesota","New England Patriots","1st","21st",2006,"RB","11-May",210,NA,NA,NA,NA,2010,2013,3,38.6270025,-90.1994042
"13330","Duke Maronic","Duke","Maronic","Steelton","PA","USA","7/13/1921","none",NA,NA,NA,NA,"G","9-May",209,"7/1/1996","Harrisburg","PA",NA,2010,2013,3,40.2353679,-76.8413613
"13332","Lou Marotti","Lou","Marotti","Chisholm","MN","USA","3/28/1915","Toledo",NA,NA,NA,NA,"G","10-May",210,"10/3/2003","Los Gatos","CA",NA,2010,2013,3,36.464338,-97.9275171
"13334","Rube Marquardt","Rube","Marquardt","Evanston","IL","USA","1898-03-07","Northwestern",NA,NA,NA,NA,"E","9-May",155,"2/15/1973","Fort Lauderdale","FL",NA,2010,2013,3,42.0450722,-87.6876969
"13336","Doug Marrone","Doug","Marrone","Bronx","NY","USA","7/25/1964","Syracuse","Los Angeles Raiders","6th","164th",1986,"G-C-T","5-Jun",269,NA,NA,NA,NA,2010,2013,3,40.8447819,-73.8648268
"13337","John Marrow","John","Marrow","Lincoln","NE","USA","7/8/1914","Nebraska-Kearney",NA,NA,NA,NA,"G-T","11-May",230,"9/28/1997","San Diego","CA",NA,2010,2013,3,35.949526,-94.4235482
"13338","Vince Marrow","Vince","Marrow","Youngstown","OH","USA","8/17/1968","Youngstown St.","Buffalo Bills","11th","307th",1992,"TE","3-Jun",251,NA,NA,NA,NA,2010,2013,3,41.0997803,-80.6495194
"13339","Jim Marsalis","Jim","Marsalis","Pascagoula","MS","USA","10/10/1945","Tennessee St.","Kansas City Chiefs","1st","23rd",1969,"DB","11-May",194,NA,NA,NA,NA,2010,2013,3,30.3657552,-88.5561272
"13340","Aaron Marsh","Aaron","Marsh","Dayton","OH","USA","7/27/1945","East. Kentucky","Boston Patriots","3rd","60th",1968,"WR","1-Jun",190,NA,NA,NA,NA,2010,2013,3,39.7589478,-84.1916069
"13341","Amos Marsh","Amos","Marsh","Williams","AZ","USA","5/7/1939","Oregon St.",NA,NA,NA,NA,"HB-FB","Jun-00",218,"11/2/1992","San Jose","CA",NA,2010,2013,3,37.09024,-95.712891
"13342","Curt Marsh","Curt","Marsh","Tacoma","WA","USA","8/25/1959","Washington","Oakland Raiders","1st","23rd",1981,"G","5-Jun",273,NA,NA,NA,NA,2010,2013,3,47.2528768,-122.4442906
"13343","Curtis Marsh","Curtis","Marsh","Simi Valley","CA","USA","11/24/1970","Utah","Jacksonville Jaguars","7th","219th",1995,"WR","2-Jun",201,NA,NA,NA,NA,2010,2013,3,34.2694474,-118.781482
"13345","Dick Marsh","Dick","Marsh","Sayre","OK","USA","8/29/1906","Oklahoma",NA,NA,NA,NA,"G","2-Jun",210,"1/20/1968","Caddo Parish","LA",NA,2010,2013,3,35.291162,-99.6400969
"13346","Doug Marsh","Doug","Marsh","Akron","OH","USA","6/18/1958","Michigan","St. Louis Cardinals","2nd","33rd",1980,"TE","3-Jun",236,NA,NA,NA,NA,2010,2013,3,41.0814447,-81.5190053
"13347","Frank Marsh","Frank","Marsh","LaGrande","OR","USA","6/19/1940","Oregon St.",NA,NA,NA,NA,"DB","2-Jun",205,NA,NA,NA,NA,2010,2013,3,45.3245771,-118.0877188
"13348","Al Marshall","Al","Marshall","Monroe","LA","USA","1/7/1951","Boise St.","Denver Broncos","10th","244th",1973,"WR","2-Jun",190,NA,NA,NA,NA,2010,2013,3,37.09024,-95.712891
"13349","Alfonso Marshall","Alfonso","Marshall","Clewiston","FL","USA","1/17/1981","Miami (FL)","Chicago Bears","7th","215th",2004,"DB","1-Jun",186,NA,NA,NA,NA,2010,2013,3,26.7542312,-80.9336753
"13350","Anthony Marshall","Anthony","Marshall","Mobile","AL","USA","9/16/1970","LSU",NA,NA,NA,NA,"DB","1-Jun",212,NA,NA,NA,NA,2010,2013,3,37.047544,-95.638411
"13351","Arthur Marshall","Arthur","Marshall","Fort Gordon","GA","USA","4/29/1969","Georgia",NA,NA,NA,NA,"WR","11-May",186,NA,NA,NA,NA,2010,2013,3,33.420972,-82.1620645
"13352","Bobby Marshall","Bobby","Marshall","Milwaukee","WI","USA","1880-03-12","Minnesota",NA,NA,NA,NA,"E","2-Jun",195,"8/27/1958","Minneapolis","MN",NA,2010,2013,3,43.0389025,-87.9064736
"13353","Brandon Marshall","Brandon","Marshall","Pittsburgh","PA","USA","3/23/1984","Central Florida","Denver Broncos","4th","119th",2006,"WR","4-Jun",229,NA,NA,NA,NA,2010,2013,3,40.4406248,-79.9958864
"13355","Bud Marshall","Bud","Marshall","Carthage","TX","USA","9/12/1941","Baylor","Green Bay Packers","10th","136th",1965,"DT-DE","4-Jun",270,NA,NA,NA,NA,2010,2013,3,36.8529199,10.3217245
"13356","Charley Marshall","Charley","Marshall","Richford","NY","USA","10/17/1906","NYU",NA,NA,NA,NA,"E","Jun-00",193,NA,NA,NA,NA,2010,2013,3,35.088254,-106.54835
"13357","Chuck Marshall","Chuck","Marshall","Hickory","MS","USA","2/13/1939","Oregon St.",NA,NA,NA,NA,"DB","Jun-00",180,NA,NA,NA,NA,2010,2013,3,35.7344538,-81.3444573
"13358","David Marshall","David","Marshall","Cleveland","OH","USA","1/3/1961","East. Michigan",NA,NA,NA,NA,"LB","3-Jun",220,NA,NA,NA,NA,2010,2013,3,41.49932,-81.6943605
"13359","Ed Marshall","Ed","Marshall","Corpus Christi","TX","USA","9/23/1947","Cameron","Cincinnati Bengals","11th","275th",1971,"WR","4-Jun",199,NA,NA,NA,NA,2010,2013,3,27.8005828,-97.396381
"13360","Greg Marshall","Greg","Marshall","Beverly","MA","USA","9/9/1956","Oregon St.","Philadelphia Eagles","7th","186th",1978,"DT","3-Jun",255,NA,NA,NA,NA,2010,2013,3,42.5584283,-70.880049
"13361","Henry Marshall","Henry","Marshall","Broxton","GA","USA","8/9/1954","Missouri","Kansas City Chiefs","3rd","79th",1976,"WR","2-Jun",214,NA,NA,NA,NA,2010,2013,3,31.6251911,-82.8868113
"13362","James Marshall","James","Marshall","Magnolia","MS","USA","9/8/1952","Jackson St.",NA,NA,NA,NA,"DB","Jun-00",187,NA,NA,NA,NA,2010,2013,3,37.09024,-95.712891
"13363","Jim Marshall","Jim","Marshall","Danville","KY","USA","12/30/1937","Ohio St.","Cleveland Browns","4th","44th",1960,"DE","4-Jun",248,NA,NA,NA,NA,2010,2013,3,37.8215929,-121.9999606
